url,title,score,posterImagePath,certification,overview,tagline,genres,trailerUrl,language
https://www.themoviedb.org/movie/565357,"We Are Little Zombies
(2019)",60.0,poster_final/565357.jpg,NR,"Their parents are dead. They should be sad, but they can't cry. So they form a kick-ass band. This is the story of four 13-year-olds in search of their emotions.",,"Phim Chính Kịch, Phim Nhạc",,en
https://www.themoviedb.org/movie/598439,"Betrayed
(2020)",0.0,poster_final/598439.jpg,,"During World War II, millions of Jews from all over Europe are deported and killed in German concentration camps. When the German troops invade Norway, the Norwegian Jews feel safe and protected. But anti-Semitism knows no borders and as the war escalates in Europe, the situation changes drastically. Suddenly, their radios are taken away; their passports are stamped with a big J and one day, all the men men over the age of 15 are arrested and taken to prisons camps. Many of the women left behind are too frightened to escape and are desperately waiting for their husbands and sons to come back home. On November 26, 1942, hundreds of Jews are picked up by the police in the middle of the night and are transported to the dock in Oslo. Unknowing and frightened men, women, children, sick and old are forced on board the awaiting German cargo ship ""SS DONAU"". The ship leaves with 532 Norwegian Jews onboard; 302 men, 188 women and 42 children. The end station is Auschwitz.",The story of holocaust in Norway,"Phim Chính Kịch, Phim Lịch Sử, Phim Chiến Tranh",,en
https://www.themoviedb.org/movie/747747,"Asih 2
(2020)",68.0,poster_final/747747.jpg,13+,"Terror Asih, the ghost of a poor woman who had terrorized Andi's family, apparently hasn't finished. He came back to get Andi and Puspita's only child, Amelia.",,Phim Kinh Dị,,en
https://www.themoviedb.org/movie/765832,"Devils Prey
(2020)",70.0,poster_final/765832.jpg,,"As a demon and a fallen angel battle for his soul, a tormented serial killer is stalked by the ghosts of his past victims and hunted by detectives searching for his latest prey.",,"Phim Kinh Dị, Phim Bí Ẩn, Phim Gây Cấn",,en
https://www.themoviedb.org/movie/645290,"Pirates Down the Street
(2020)",50.0,poster_final/645290.jpg,6+,"When a pirate family's arrival shakes up a coastal town, the kids next door offer to help them blend in and fight a bitter rival.",,Phim Gia Đình,,en
https://www.themoviedb.org/movie/728206,"The Art of Return
(2020)",80.0,poster_final/728206.jpg,7,"Noemí is a young actress who returns home after 6 years in New York for an audition that could change her career. During the first 24 hours back in Madrid, she has a series of encounters that teach her how to cherish the seasons of life.",,Phim Chính Kịch,,en
https://www.themoviedb.org/movie/630044,"L.O.R.D: Legend of Ravaging Dynasties 2
(2020)",40.0,poster_final/630044.jpg,,"An upcoming Chinese computer animated motion capture action fantasy adventure film written and directed by Guo Jing Ming, the sequel to the first L.O.R.D: Legend of Ravaging Dynasties film.",Supernatural warriors clash with dark forces of evil in this electrifying fantasy-adventure.,"Phim Hành Động, Phim Phiêu Lưu, Phim Chiến Tranh",,en
https://www.themoviedb.org/movie/618386,"Babenco: Tell Me When I Die
(2020)",63.0,poster_final/618386.jpg,,"Besieged by cancer and nearing the end, the genius Argentine-Brazilian filmmaker Héctor Babenco (1946-2016) asks Bárbara Paz, his wife, for one last wish: to be the protagonist of his own death.",,Phim Tài Liệu,,en
https://www.themoviedb.org/movie/757860,"The Yin-Yang Master: Dream of Eternity
(2020)",10.0,poster_final/757860.jpg,,"Every few hundred years, the most powerful demon on earth—a snake demon—awakens, and the Yin-Yang Masters are summoned to the capital. Meanwhile, the Princess of the realm has her own plans, as she conspires to claim the demon’s power.",,"Phim Giả Tượng, Phim Chính Kịch, Phim Hành Động",,en
https://www.themoviedb.org/movie/671577,"The Human Voice
(2020)",75.0,poster_final/671577.jpg,16,A short film adaptation of Jean Cocteau's one-act play. It follows a desperate woman who waits for the phone call of the lover who has just abandoned her.,,Phim Chính Kịch,,en
https://www.themoviedb.org/movie/579299,"Forgotten Christmas
(2019)",56.0,poster_final/579299.jpg,A,Carpenter Andersen and Santa Claus are back and this time they have to help little Elise save christmas before it's too late.,,"Phim Gia Đình, Phim Hài",,en
https://www.themoviedb.org/movie/780070,,,,,,,,,
https://www.themoviedb.org/movie/611359,"Untitled Luv Ranjan's Project
(2020)",0.0,,,We don't have an overview translated in English. Help us expand our database by adding one.,,Phim Hành Động,,en
https://www.themoviedb.org/movie/780847,"Bajo la sábana
(2020)",30.0,,,We don't have an overview translated in English. Help us expand our database by adding one.,,,,en
https://www.themoviedb.org/movie/698369,"Helmut Newton: The Bad and the Beautiful
(2020)",60.0,poster_final/698369.jpg,S,"Women were clearly at the core of legendary photographer Helmut Newton's work. The stars of his iconic portraits and fashion editorials – from Catherine Deneuve to Grace Jones, Charlotte Rampling to Isabella Rossellini – finally give their own interpretation of the life and work of this controversial genius. A portrait by the portrayed. Provocative, unconventional, subversive, his depiction of women still sparks the question: were they subjects or objects?",,Phim Tài Liệu,,en
https://www.themoviedb.org/movie/776532,"Unwrapping Christmas
(2020)",0.0,poster_final/776532.jpg,,We don't have an overview translated in English. Help us expand our database by adding one.,"A family on the verge of collapse, unwraps the greatest gift of Christmas, that changes their eternity.",Phim Chính Kịch,,en
https://www.themoviedb.org/movie/478503,"A Reindeer's Journey
(2018)",66.0,poster_final/478503.jpg,U,"Ailo’s Journey narrates the struggle of a little wild reindeer to survive its first migration. Throughout his journey, the frail and vulnerable wild reindeer will have to overcome the ordeals that mark the first year of his existence. His awakening to the wild world is a true Christmas tale in the heart of the stunning landscapes of Lapland.",The amazing odyssey of a newborn reindeer,"Phim Gia Đình, Phim Phiêu Lưu, Phim Tài Liệu",,en
https://www.themoviedb.org/movie/777206,"31 minutos: Yo Nunca Vi Televisión
(2020)",0.0,poster_final/777206.jpg,,We don't have an overview translated in English. Help us expand our database by adding one.,,Phim Hài,,en
https://www.themoviedb.org/movie/744080,"Dear Santa
(2020)",50.0,poster_final/744080.jpg,,"An elixir to our current state, ""Dear Santa"" takes us on the fanciful and poignant journey of a little known program called Operation Santa. For more than 100 years, human elves have been helping Santa respond to the thousands of letters children write and mail to him. This gripping documentary crisscrosses the country, following the most emotional letters as the elves work hard to make sure each child’s Christmas dreams come true.",,Phim Tài Liệu,,en
https://www.themoviedb.org/movie/662716,"Infernal Khorugv, or Cossack Christmas
(2020)",20.0,poster_final/662716.jpg,,"This fairy tale tells about famous Ukrainian warriors Cossacks, about Paradise and hell, Christmas and evil forces.  The Devil makes an agreement with St. Peter. If he can capture the best Cossack warrior and hold him until Christmas night, he will be able to wipe all the Cossacks off the map. The script for the movie is based on Sashko Lirnyk's story ""About an old Cossack, a Christmas devil, four horns and a Cossacks"".",,"Phim Phiêu Lưu, Phim Giả Tượng, Phim Hài, Phim Gia Đình, Phim Lịch Sử",,en
https://www.themoviedb.org/movie/633799,"Real Boys Against The Zombie
(2020)",0.0,poster_final/633799.jpg,16+,"An ancient Permian Komi virus was brought to Perm, which is gradually turning the inhabitants into zombies. A year later, the city is cordoned off by the military, scientists are trying to find an antidote. The planes are dropping food. But the heroes, like the rest of the inhabitants of Perm, have adapted to the new reality. They live an ordinary life: they go to cafes, do business, make plans for the future and try to clear the city of zombies on their own. Everything is getting better until one of the usual post-apocalyptic days Leroux is not bitten.",,Phim Hài,,en
https://www.themoviedb.org/movie/589456,"Find Your Voice
(2020)",0.0,poster_final/589456.jpg,保護級,"Yan Zilang is an internationally acclaimed conductor working in the United States. After his former teacher inherits a group of problem students, Zilang returns to Hong Kong to assist with training them. Although it won’t be an easy task, Zilang is prepared to do everything he can to help the kids find their voices.",,"Phim Chính Kịch, Phim Nhạc",,en
https://www.themoviedb.org/movie/737676,"The Exorcism of My Siszums
(2020)",0.0,,,Coming Soon.,,"Phim Hài, Phim Kinh Dị",,tl
https://www.themoviedb.org/movie/717917,"Tonic
(2020)",0.0,poster_final/717917.jpg,,"75 years Jaladhar Sen faces emotional trauma with the plan to celebrate the old couple's marriage day minimally. Sen plans for a foreign trip and comes across Tonic, the travel agent. The story shows how tonic becomes the best medicine.",,,,en
https://www.themoviedb.org/movie/505924,"Kanni Raasi
(2020)",0.0,poster_final/505924.jpg,,Kanni Rasi is an upcoming Tamil romantic drama film directed by Muthukumaran and produced by Shameem Ibraham.,,,,en
https://www.themoviedb.org/movie/779845,,,,,,,,,
https://www.themoviedb.org/movie/680041,"You Are Beyond
(2020)",10.0,poster_final/680041.jpg,,We don't have an overview translated in English. Help us expand our database by adding one.,,"Phim Hoạt Hình, Phim Chính Kịch, Phim Lãng Mạn, Phim Giả Tượng, Phim Khoa Học Viễn Tưởng",,en
https://www.themoviedb.org/movie/658287,"I Am Santa Claus
(2020)",0.0,,,"Ettore has spent the last five years in jail for a robbery. Once out of prison, he has nowhere to go, his wife broke up with him and doesn’t want him to meet their little daughter who was born right before he was arrested. Alone and desperate, Ettore roams the streets of Rome and meets a strange old man, Nicola. He decides to take advantage of him and rob him. But after breaking into his house, Ettore realizes Nicola doesn’t have anything worth to be stolen and furthermore, the old man tells him a rather stranger thing: he affirms to be Santa Claus…",,Phim Hài,,en
https://www.themoviedb.org/movie/779272,"Bronx80146 – nuova squadra catturandi
(2020)",55.0,poster_final/779272.jpg,,We don't have an overview translated in English. Help us expand our database by adding one.,,Phim Chính Kịch,,en
https://www.themoviedb.org/movie/782002,"つばき、時跳び
(2021)",0.0,,,"A time travel love romance that depicts the love between two young people separated by a wall of time for 150 years, set in Kumamoto. Based on the novel by Shinji Kajio, and originally set to be directed by Nobuhiko Obayashi.",,,,en
https://www.themoviedb.org/movie/781949,"Survival Of The Snow Leopard
(2020)",0.0,poster_final/781949.jpg,,"Spend three years in China's remote and inhospitable Tibetan Plateau, home to nearly all the world's snow leopards.",,,,en
https://www.themoviedb.org/movie/781898,"Sjaak Bral: Vaarwel 2020
(2020)",0.0,poster_final/781898.jpg,,We don't have an overview translated in English. Help us expand our database by adding one.,,Phim Hài,,en
https://www.themoviedb.org/movie/781872,"Popstar's Best of 2020
(2020)",0.0,poster_final/781872.jpg,,Popstar's Best of 2020,,Phim Nhạc,,en
https://www.themoviedb.org/movie/781784,"Уральские Пельмени - Заливной огонек
(2020)",0.0,,12+,We don't have an overview translated in English. Help us expand our database by adding one.,,,,en
https://www.themoviedb.org/movie/781780,"Уральские Пельмени - Дело пахнет мандарином
(2020)",0.0,,12+,We don't have an overview translated in English. Help us expand our database by adding one.,,Phim Hài,,en
https://www.themoviedb.org/movie/755918,"The Scape
(2020)",0.0,poster_final/755918.jpg,APTA,"A boy, a girl, a lake, a letter, a bridge and lampposts: ""La Huida""",,,,en
https://www.themoviedb.org/movie/597501,"Chiyangal
(2020)",0.0,poster_final/597501.jpg,,coming soon..,,,,tl
https://www.themoviedb.org/movie/702621,"Lullaby
(2020)",0.0,poster_final/702621.jpg,,We don't have an overview translated in English. Help us expand our database by adding one.,,"Phim Kinh Dị, Phim Chính Kịch",,en
https://www.themoviedb.org/movie/739266,"A Leg
(2020)",0.0,poster_final/739266.jpg,輔12級,“Leg” follows the journey of a wife who battles to keep her husband’s body intact after he dies of a leg amputation.,,"Phim Chính Kịch, Phim Hài, Phim Lãng Mạn",,en
https://www.themoviedb.org/movie/763271,"The Axe Murder at Orville Creek
(2020)",0.0,poster_final/763271.jpg,NR,"On a late December evening, Nick invites his two friends Andy and Chris for some company.",,"Phim Kinh Dị, Phim Gây Cấn",,en
https://www.themoviedb.org/movie/198215,"Smash and Grab: The Story of the Pink Panthers
(2013)",57.0,poster_final/198215.jpg,12A,"The Pink Panthers have stolen over £270m in diamonds in more than 241 robberies in cities from Paris to Tokyo. The film explores the rise of the group during the 1990s Balkan conflict when economic sanctions imposed on Serbia fueled illegal activities. The criminals reveal an underworld driven by fast wealth and paranoia, while the detectives and inspectors, who are working with Interpol, are on a mission to stop their crime spree with growing success.",,"Phim Tài Liệu, Phim Hình Sự, Phim Gây Cấn, Phim Lịch Sử",,en
https://www.themoviedb.org/movie/450994,"American Folk
(2018)",54.0,poster_final/450994.jpg,12,"Two strangers, both folk musicians stranded in California, take a road trip to New York in the days after 9/11. A story about the kindness of strangers and the power of music.",They shared their voices to heal a nation.,"Phim Nhạc, Phim Chính Kịch",,en
https://www.themoviedb.org/movie/777193,"Die Helene Fischer Show - Meine schönsten Momente, Vol. 1
(2020)",100.0,poster_final/777193.jpg,,We don't have an overview translated in English. Help us expand our database by adding one.,,Phim Nhạc,,en
https://www.themoviedb.org/movie/637202,"Fate/Grand Order The Movie Divine Realm of the Round Table: Camelot - Wandering: Agateram
(2020)",10.0,poster_final/637202.jpg,,We don't have an overview translated in English. Help us expand our database by adding one.,,Phim Hoạt Hình,,en
https://www.themoviedb.org/movie/773703,"Renaceres
(2020)",95.0,poster_final/773703.jpg,7,We don't have an overview translated in English. Help us expand our database by adding one.,,Phim Tài Liệu,,en
https://www.themoviedb.org/movie/743208,"Tiong Bahru Social Club
(2020)",0.0,poster_final/743208.jpg,NC16,"Ah Bee goes on a comedic odyssey through Tiong Bahru Social Club, a data-driven project to create the happiest neighborhood in the world. Little by little, his encounters with the neighborhood's residents reveal the absurdity of life.",The happiest neighbourhood in the world!,Phim Hài,,en
https://www.themoviedb.org/movie/779267,"Dillo al Mare
(2020)",70.0,poster_final/779267.jpg,,We don't have an overview translated in English. Help us expand our database by adding one.,,"Phim Chính Kịch, Phim Lãng Mạn",,en
https://www.themoviedb.org/movie/743858,"The Way We Keep Dancing
(2020)",0.0,poster_final/743858.jpg,保護級,the sequel to The Way We Dance (2013),,,,en
https://www.themoviedb.org/movie/770034,"Rosalinda
(2020)",0.0,poster_final/770034.jpg,APTA,We don't have an overview translated in English. Help us expand our database by adding one.,,"Phim Hài, Phim Lãng Mạn",,en
https://www.themoviedb.org/movie/575575,"Icarus. The Legend of Mietek Kosz
(2020)",0.0,poster_final/575575.jpg,輔12級,"Inspired by true events, a story of a blind grand piano genius. As a child Mietek loses his sight. His mother places him in the care of the nuns in Laski. At the centre for the blind the boy discovers that music may be his way of seeing the world again and of describing it. Mietek goes on to become a brilliant classical pianist. Once he discovers jazz music, though, he has only one goal left: to become the best jazz pianist in Poland. He is more and more successful, not only in Poland but around the world. He wins the prestigious Montreux Jazz Festival. Unexpectedly, a charismatic vocalist, Zuza, walks into his life. This meeting will change it forever.",,Phim Chính Kịch,,en
https://www.themoviedb.org/movie/734081,"Darkling
(2020)",0.0,poster_final/734081.jpg,,"The film deals with the metaphor of fear, but hidden everyday formless news about the life of the Serbian population in Kosovo. The film is inspired by a letter from a girl from Kosovo, dedicated to her missing father, read at the United Nations, in which she publicly addresses the difficult life of Serbs, especially Serb children in the enclaves.",,"Phim Chính Kịch, Phim Chiến Tranh",,en
https://www.themoviedb.org/movie/779462,"How to ruin housewarming party
(2020)",0.0,poster_final/779462.jpg,,"Chae-young, invited to a housewarming party, meets Jung-yoon, who broke up a year ago.  Jeong Yun's lover joins the housewarming party in an awkward atmosphere even though she pretends to be calm.  Two people's eyes are fast in the midst of a fierce tussle, and there's a subtle atmosphere in the house...  Will it ever end up as a fun housewarming party?",,,,en
https://www.themoviedb.org/movie/680952,"Josep
(2020)",79.0,poster_final/680952.jpg,12,"February 1939. Overwhelmed by the flood of Republicans fleeing Franco's dictatorship, the French government's solution consists in confining the Spanish refugees in concentration camps where they have no other choice than to build their own shelters, feed off the horses which have carried them out of their country, and die by the hundred for lack of hygiene and water... In one of these camps, two men, separated by barbwire, will become friends. One is a guard the other is Josep Bartoli (Barcelona 1910 - New York 1995), a cartoonist who fights against the Franco regime.",,"Phim Hoạt Hình, Phim Chính Kịch, Phim Lịch Sử",,en
https://www.themoviedb.org/movie/778496,"I Remember
(2020)",0.0,poster_final/778496.jpg,,"When an average and unexciting IT worker meets the new girl in the office, the beautiful Zhao Ximan, he finds a reason to change his life. But Ximan hides a secret, she suffers from Global Transient Amnesia, meaning she won't remember anything tomorrow. How can he win her over?",Does everyone have someone they can't love in their life?,"Phim Lãng Mạn, Phim Chính Kịch",,en
https://www.themoviedb.org/movie/633882,"A Man From Podolsk
(2020)",63.0,poster_final/633882.jpg,16+,A simple guy from Podolsk ends up in the Moscow Police Department and morally prepares for all sorts of humiliations. But the representatives of the law suddenly turn out to be exacting intellectuals…,,"Phim Chính Kịch, Phim Hài",,en
https://www.themoviedb.org/movie/737675,"Praybeyt Benjamin 3
(2020)",0.0,,,Coming Soon.,,Phim Hài,,tl
https://www.themoviedb.org/movie/718084,"The Last Hillbilly
(2020)",0.0,poster_final/718084.jpg,,"Kentucky. For decades, Brian Ritchie's family has been living in the heart of the Appalachians. But the mines have been shut down, with nothing to replace them. Caught between a mythical past and an indiscernible future, Brian is one of the last witnesses of a vanishing world, that inspires his poetry.",,Phim Tài Liệu,,en
https://www.themoviedb.org/movie/777762,"Super Concert in Gwangju
(2020)",0.0,poster_final/777762.jpg,,We don't have an overview translated in English. Help us expand our database by adding one.,,,,en
https://www.themoviedb.org/movie/766713,"The Infernal Walker
(2020)",0.0,poster_final/766713.jpg,輔12級,"Two police officers, one black and one white, each for their own way of justice, embarking on a confrontation of death and death.",,"Phim Hành Động, Phim Hình Sự, Phim Chính Kịch, Phim Bí Ẩn",,en
https://www.themoviedb.org/movie/588440,"Hotel Inferno 3: The Castle of Screams
(2020)",0.0,poster_final/588440.jpg,,"Frank, although you have retrieved the Fire element, you are still trapped in the hellish Hotel Inferno. Now you must pass through the Village of the Disease, struggling to survive the frozen horrors that haunt those cursed passages, until you finally reach the Castle of Screams. There you will find your only ally, The Witch, who is being held captive along with the Ice element. But beware. The Castle is guarded by an army of unspeakable horrors. On this cold journey you will face many infernal atrocities, and as you will discover, the demons are not your only enemies. Fight for your sanity, retrieve the Ice element, and take the second step towards your resurrection.",,Phim Kinh Dị,,en
https://www.themoviedb.org/movie/560716,"Phantom Owl Forest
(2018)",78.0,poster_final/560716.jpg,0,Eia unexpectedly spends the holidays with her grandfather.,,Phim Gia Đình,,en
https://www.themoviedb.org/movie/759917,"The Cursed Lesson
(2020)",60.0,poster_final/759917.jpg,18,"Online fashion model Hyo-jeong faces imminent threat of being unemployed because of the younger and more fashionable generation coming after her. While replying on surgical procedures and treatments, Hyo-jeong hears about a mysterious yoga class that helps make perfect body shape from her old high school classmate, Ga-yeong. Hyo-jeong eventually attends the yoga class with three classmates: Mi-yeon, a boxer who failed to keep her body fit, Ji-won, who has unstable mental condition, and Ye-na, a movie star who is morbidly obsessed with her appearance. Meanwhile, police start to investigate the enigma behind this yoga class after finding out that a murder in the neighborhood was committed by a woman named Bo-ra, a former yoga class student.",,Phim Kinh Dị,,en
https://www.themoviedb.org/movie/761161,"Halley's Comet
(2020)",55.0,poster_final/761161.jpg,6+,"34-year-old physicist-astronomer Ignat Halley, fascinated by the stars and work at the mountain observatory, flies to the capital to file for a divorce. In Moscow, under unusual circumstances, Ignat meets a mysterious girl Taisia Artemyev and meets her whole family: mother Yulia, sister Dusya and intelligent, eccentric grandmother Yanga Lvovna. This meeting turns everything upside down in the life of an astronomer. And on New Year's Eve, Ignat will have to make an important decision that will change not only his life, but also his new acquaintances.",,"Phim Hài, Phim Lãng Mạn",,en
https://www.themoviedb.org/movie/765838,"Bon Bini: Judeska in da House
(2020)",0.0,poster_final/765838.jpg,,We don't have an overview translated in English. Help us expand our database by adding one.,,Phim Hài,,en
https://www.themoviedb.org/movie/630875,"My Sweet Grappa Remedies
(2020)",0.0,poster_final/630875.jpg,保護級,Yasuko Matsuyuki heads the cast of this drama about a 40-something woman who is happy with her single life but nevertheless starts dating a man who is 24 years her junior.,,Phim Chính Kịch,,en
https://www.themoviedb.org/movie/729713,"Home
(2020)",90.0,poster_final/729713.jpg,,"Meredith, her husband Jared and son Alex face unspeakable terror in the wake of a family tragedy.",Home is a happy place,Phim Kinh Dị,,en
https://www.themoviedb.org/movie/779097,"Colors
(2020)",0.0,poster_final/779097.jpg,L,We don't have an overview translated in English. Help us expand our database by adding one.,,,,en
https://www.themoviedb.org/movie/687238,"Son's Will
(2020)",0.0,poster_final/687238.jpg,,"In the post-apocalyptic future, Jovan, a young man must choose whether to take revenge on his enemy Tudjin for all the crimes he has committed against his family, or peacefully continue his life in the mountain, thus securing his family legacy.",,"Phim Hành Động, Phim Khoa Học Viễn Tưởng",,en
https://www.themoviedb.org/movie/751496,"Baby
(2020)",0.0,poster_final/751496.jpg,18,"A young drug addict who has lost touch with her rich family hits rock bottom when she sells her new-born baby to child traffickers. She soon regrets her decision and finds the courage and strength to get him back. To do so, she must follow a trail into the woods and find an eerie house where the old lady she met, her albino servant and a girl with a strange gait, all live together. Nothing could have prepared her for the horror she is about to discover.",,"Phim Gây Cấn, Phim Chính Kịch",,en
https://www.themoviedb.org/movie/754436,"Ons
(2020)",0.0,poster_final/754436.jpg,,We don't have an overview translated in English. Help us expand our database by adding one.,,Phim Chính Kịch,,en
https://www.themoviedb.org/movie/763539,"Гуллівер повертається
(2020)",0.0,poster_final/763539.jpg,,We don't have an overview translated in English. Help us expand our database by adding one.,,"Phim Phiêu Lưu, Phim Hoạt Hình",,en
https://www.themoviedb.org/movie/659909,"The Diam Diam Era
(2020)",85.0,poster_final/659909.jpg,,The story of the Lim family from Long Long Time Ago 《我们的故事》continues in this two-part film series. Conflict grows between Ah Kun and his nephew Shun Fa. Themes of a generation gap between those born in the 1950s and the following generation are explored in their varying reactions to nation-building policies implemented from the 1980s to the present day.,,"Phim Chính Kịch, Phim Hài",,en
https://www.themoviedb.org/movie/726654,"Records of the Three Kingdoms
(2020)",70.0,poster_final/726654.jpg,普遍級,"A new interpretation of ""Records of the Three Kingdoms,"" which is historical text of the three states of Wei, Shu, and Wu in China.",,,,en
https://www.themoviedb.org/movie/575981,"Pedro
(2020)",0.0,,,"The story of Brazil’s first emperor, returning to Europe on board the English ship Warspite. The trip makes Pedro conquer his fears and face his life from a personal point of view. He goes back in time and relives outstanding moments of his earlier life – since his childhood, when in 1808 he arrived coming from Portugal with his family, until he left in the dead of the night, in 1831, running away from Brazil.",,,,en
https://www.themoviedb.org/movie/768901,"Eric
(2020)",80.0,poster_final/768901.jpg,,No synopsis,,Phim Tài Liệu,,fi
https://www.themoviedb.org/movie/759825,"Underdog
(2020)",0.0,poster_final/759825.jpg,,"Tells the story of three bottom-dog boxers who gets used as punching bags.  Pro boxer Suenaga Akira (Moriyama Mirai) fell off the path to greatness but still tries to crawl his way to the top. Omura Ryuta (Kitamura Takumi) is a youngster who grew up in foster care. Miyagi Shun (Katsuji Ryo), a TV celebrity with famous parents, takes a shot at boxing as part of a TV show. Three underdogs with very different back stories put their pride on the line as they exchange blows.",,Phim Chính Kịch,,en
https://www.themoviedb.org/movie/753870,"The Boy with Moving Image
(2020)",0.0,poster_final/753870.jpg,,"Vaiyang, a film director, wants to rent a house for making his new movie that owned by a woman named Ning. However, the agreement has the condition that he must accompany Ning until her death prediction is coming tomorrow.",,"Phim Chính Kịch, Phim Hài, Phim Bí Ẩn",,en
https://www.themoviedb.org/movie/767732,"Bergen: i all beskjedenhet
(2020)",0.0,poster_final/767732.jpg,,"A poetic and beautiful tribute to the city of Bergen, Norway. Based on archive footage from the last century and packed with Bergen music from Grieg to Vaular.",,Phim Tài Liệu,,en
https://www.themoviedb.org/movie/779633,"Hogyan értsük félre a nőket?
(2020)",0.0,poster_final/779633.jpg,12,We don't have an overview translated in English. Help us expand our database by adding one.,,Phim Hài,,en
https://www.themoviedb.org/movie/781858,"Submission Underground 19
(2020)",0.0,,,"The submission grappling event created by Chael Sonnen, Submission Underground, returns for its 19th event and the final for 2020 with a barn burner of jiu-jitsu matches from Oregon. The line-up is peppered with UFC fighters including Donald Cerrone, Rafael dos Anjos, Felicia Spencer and Anthony “Rumble” Johnson amongst former fighters and Bellator standouts.",,,,en
https://www.themoviedb.org/movie/780041,"その男、東京につき
(2020)",0.0,poster_final/780041.jpg,,We don't have an overview translated in English. Help us expand our database by adding one.,,Phim Tài Liệu,,en
https://www.themoviedb.org/movie/610342,"Flashmob
(2020)",0.0,,,"Punchy journalist Dina desperately wants to move up the career ladder and goes to any lengths to please her boss Konstantin Lvovich. She deceived herself into a crowd of local mobbers who periodically organize flash mobs in unexpected places in the city. However, in the process of working on her reportage, Dean falls in love with the main mobber, Dan.",,Phim Hài,,en
https://www.themoviedb.org/movie/546507,"Sijjin 5
(2018)",45.0,poster_final/546507.jpg,,"Hale attracted attention with its different appearance and strange behavior. She lives in a historical and eerily house in Nevsehir with her mother, a depressed grandmother and her aunt Azra. Hale's father had disappeared before she was born and was never seen again. Hale sees a nightmare of a terrible night; her father, whom she never saw, invites her to an old and uncanny home. This house is the old house of her grandfather in Karain Village, where a forbidden ritual was held many years ago. After this nightmare, a series of unbelievable changes begin in Hale. Azra and Azra's boyfriend, Selim, suffered the most from this frightening change of Hale.",,Phim Kinh Dị,,en
https://www.themoviedb.org/movie/777988,"Boxing: Canelo Alvarez Vs Callum Smith
(2020)",0.0,poster_final/777988.jpg,,BOXING CANELO ALVAREZ VS CALLUM SMITH (2020),,,,en
https://www.themoviedb.org/movie/716387,"Bhoot Pori
(2020)",0.0,poster_final/716387.jpg,,Upcoming Movie By Soukarya Ghosal,,Phim Kinh Dị,,tl
https://www.themoviedb.org/movie/757561,"Victoria
(2020)",0.0,poster_final/757561.jpg,12+,"Kirill is nearing forty, and he has always managed to avoid any kind of obligations in life. He has never been married, he has no children, he had once won the European championship of mixed wrestling but he is not interested in victory anymore, only going to the ring to earn money. Today is no different from yesterday; disposable dishes at home, disposable women, never a thought about the future. One morning, however, Kirill meets in his kitchen a five-year-old Victoria, daughter of one of his one-night stands. The girl tells him that he is now her father and she will live with him because her mother left her with him. Finding out who the girl is, where she is from and whether she is his daughter, Kirill gradually starts taking care of the girl, feeling responsible to her and finally becomes a grown-up himself - to fight and win.",,"Phim Hài, Phim Gia Đình",,en
https://www.themoviedb.org/movie/781582,"Chi Muoi Ba 2: 3 Ngay Sinh Tu
(2020)",0.0,poster_final/781582.jpg,NC18,"Kiếp giang hồ, vào dễ khó ra. Những tưởng sau khi lật đổ ông trùm Hắc Hổ, đồng thời đập tan âm mưu thâm độc của Anh Hai, Chị Mười Ba cùng An Cư Nghĩa Đoàn đã có thể yên ổn làm ăn. Thế nhưng, cuộc đời mà, cái quái gì cũng đều xảy ra được. Những kẻ thù mới lại tiếp tục xuất hiện, khiến cho cuộc sống của anh em An Cư Nghĩa Đoàn rúng động thêm lần nữa. Chị Mười Ba đã nhập cuộc trở lại và… bầm dập hơn xưa.",,"Phim Hài, Phim Hành Động",https://www.themoviedb.org/video/play?key=Ncwkodt5dA4,vi
https://www.themoviedb.org/movie/696363,"The Wanderlust of Apu
(2020)",0.0,poster_final/696363.jpg,,Avijatrik is a bengali movie directed by Subhrajit Mitra and based on a novel by Bibhutibhushan Bandyopadhyay,,,,en
https://www.themoviedb.org/movie/651154,"In a Whisper
(2020)",0.0,poster_final/651154.jpg,APTA,"An intimate and revealing autoethnographic documentary about uprootedness, motherhood, love of film, friendship and freedom.  Two filmmakers who have been best friends since childhood, both part of the Cuban diaspora, share their intimate and emotional journey while they try to find themselves and each other in a foreign land.",,Phim Tài Liệu,,en
https://www.themoviedb.org/movie/729293,"Vigilante
(2020)",80.0,poster_final/729293.jpg,NR,A young man returns to his hometown after years of being gone to get revenge on a gang that ruined his life.,"Wear the mask, become more than a man","Phim Hình Sự, Phim Chính Kịch, Phim Hành Động",,en
https://www.themoviedb.org/movie/543760,"The Chambermaid
(2019)",68.0,poster_final/543760.jpg,M/14,"Eve, a young chambermaid at a luxurious Mexico City hotel, confronts the monotony of long workdays with quiet examinations of forgotten belongings and budding friendships that nourish her newfound and determined dream for a better life.",,Phim Chính Kịch,,en
https://www.themoviedb.org/movie/701121,"Children of the Corn
(2020)",63.0,poster_final/701121.jpg,M/16,"A psychopathic twelve-year-old girl in a small town in Nebraska recruits all the other children and goes on a bloody rampage, killing the corrupt adults and anyone else who opposes her. A bright high schooler who won’t go along with the plan, is the town’s only hope of survival.",Every Parent's Nightmare,"Phim Kinh Dị, Phim Gây Cấn",,en
